Date;Hour;Session;Price - PT [€/MWh];Price - ES [€/MWh]
2017-05-02;18;6;51,23;51,23
2017-05-02;19;6;51,17;51,17
2017-05-02;20;6;51,49;51,49
2017-05-02;21;6;52,63;52,63
2017-05-02;22;6;50,80;50,80
2017-05-02;23;6;50,00;50,00
2017-05-02;24;6;50,10;50,10
2017-05-02;22;7;56,00;56,00
2017-05-02;23;7;53,69;53,69
2017-05-02;24;7;52,01;52,01
2017-05-03;1;0;50,49;50,49
2017-05-03;2;0;43,81;43,81
2017-05-03;3;0;40,73;40,73
2017-05-03;4;0;40,10;40,10
2017-05-03;5;0;39,60;39,60
2017-05-03;6;0;40,48;40,48
2017-05-03;7;0;47,53;47,53
2017-05-03;8;0;51,37;51,37
2017-05-03;9;0;55,00;55,00
2017-05-03;10;0;54,18;54,18
2017-05-03;11;0;52,51;52,51
2017-05-03;12;0;51,53;51,53
2017-05-03;13;0;51,12;51,12
2017-05-03;14;0;51,04;51,04
2017-05-03;15;0;50,75;50,75
2017-05-03;16;0;50,42;50,42
2017-05-03;17;0;50,75;50,75
2017-05-03;18;0;50,84;50,84
2017-05-03;19;0;51,00;51,00
2017-05-03;20;0;51,23;51,23
2017-05-03;21;0;52,22;52,22
2017-05-03;22;0;53,92;53,92
2017-05-03;23;0;51,53;51,53
2017-05-03;24;0;49,75;49,75
2017-05-03;1;1;51,69;51,69
2017-05-03;2;1;47,26;47,26
2017-05-03;3;1;44,00;44,00
2017-05-03;4;1;42,85;42,85
2017-05-03;5;1;42,00;42,00
2017-05-03;6;1;42,48;42,48
2017-05-03;7;1;51,49;51,49
2017-05-03;8;1;52,07;52,07
2017-05-03;9;1;55,60;55,60
2017-05-03;10;1;54,18;54,18
2017-05-03;11;1;52,98;52,98
2017-05-03;12;1;52,49;52,49
2017-05-03;13;1;52,49;52,49
2017-05-03;14;1;52,04;52,04
2017-05-03;15;1;52,01;52,01
2017-05-03;16;1;51,49;51,49
2017-05-03;17;1;51,49;51,49
2017-05-03;18;1;51,86;51,86
2017-05-03;19;1;51,49;51,49
2017-05-03;20;1;51,83;51,83
2017-05-03;21;1;52,22;52,22
2017-05-03;22;1;53,49;53,49
2017-05-03;23;1;51,49;51,49
2017-05-03;24;1;50,75;50,75
2017-05-03;1;2;52,48;52,48
2017-05-03;2;2;46,40;46,40
2017-05-03;3;2;44,85;44,85
2017-05-03;4;2;45,76;45,76
2017-05-03;5;2;45,76;45,76
2017-05-03;6;2;45,43;45,43
2017-05-03;7;2;51,35;51,35
2017-05-03;8;2;51,82;51,82
2017-05-03;9;2;56,15;56,15
2017-05-03;10;2;55,43;55,43
2017-05-03;11;2;53,98;53,98
2017-05-03;12;2;53,13;53,13
2017-05-03;13;2;53,08;53,08
2017-05-03;14;2;53,02;53,02
2017-05-03;15;2;52,98;52,98
2017-05-03;16;2;52,98;52,98
2017-05-03;17;2;52,98;52,98
2017-05-03;18;2;52,98;52,98
2017-05-03;19;2;52,48;52,48
2017-05-03;20;2;52,48;52,48
2017-05-03;21;2;52,22;52,22
2017-05-03;22;2;53,64;53,64
2017-05-03;23;2;50,97;50,97
2017-05-03;24;2;51,25;51,25
2017-05-03;5;3;38,50;38,50
2017-05-03;6;3;41,00;41,00
2017-05-03;7;3;47,00;47,00
2017-05-03;8;3;53,00;53,00
2017-05-03;9;3;58,40;58,40
2017-05-03;10;3;57,18;57,18
2017-05-03;11;3;55,41;55,41
2017-05-03;12;3;54,53;54,53
2017-05-03;13;3;53,51;53,51
2017-05-03;14;3;53,51;53,51
2017-05-03;15;3;53,62;53,62
2017-05-03;16;3;53,51;53,51
2017-05-03;17;3;53,02;53,02
2017-05-03;18;3;53,51;53,51
2017-05-03;19;3;53,08;53,08
2017-05-03;20;3;53,02;53,02
2017-05-03;21;3;53,96;53,96
2017-05-03;22;3;53,92;53,92
2017-05-03;23;3;50,73;50,73
2017-05-03;24;3;49,77;49,77
2017-05-03;8;4;53,02;53,02
2017-05-03;9;4;58,00;58,00
2017-05-03;10;4;57,00;57,00
2017-05-03;11;4;55,10;55,10
2017-05-03;12;4;54,00;54,00
2017-05-03;13;4;54,12;54,12
2017-05-03;14;4;54,04;54,04
2017-05-03;15;4;53,62;53,62
2017-05-03;16;4;53,51;53,51
2017-05-03;17;4;53,51;53,51
2017-05-03;18;4;53,51;53,51
2017-05-03;19;4;53,08;53,08
2017-05-03;20;4;51,98;51,98
2017-05-03;21;4;52,42;52,42
2017-05-03;22;4;52,90;52,90
2017-05-03;23;4;51,53;51,53
2017-05-03;24;4;49,95;49,95
2017-05-03;12;5;55,08;55,08
2017-05-03;13;5;55,96;55,96
2017-05-03;14;5;55,96;55,96
2017-05-03;15;5;55,08;55,08
2017-05-03;16;5;52,78;52,78
2017-05-03;17;5;52,78;52,78
2017-05-03;18;5;52,84;52,84
2017-05-03;19;5;53,08;53,08
2017-05-03;20;5;52,98;52,98
2017-05-03;21;5;52,22;52,22
2017-05-03;22;5;53,92;53,92
2017-05-03;23;5;52,03;52,03
2017-05-03;24;5;51,24;51,24
2017-05-03;16;6;53,40;53,40
2017-05-03;17;6;53,62;53,62
2017-05-03;18;6;53,51;53,51
2017-05-03;19;6;54,00;54,00
2017-05-03;20;6;53,40;53,40
2017-05-03;21;6;54,08;54,08
2017-05-03;22;6;53,92;53,92
2017-05-03;23;6;52,56;52,56
2017-05-03;24;6;51,24;51,24
2017-05-03;22;7;56,72;56,72
2017-05-03;23;7;53,08;53,08
2017-05-03;24;7;52,08;52,08
2017-05-04;1;0;48,64;48,64
2017-05-04;2;0;42,25;42,25
2017-05-04;3;0;40,94;40,94
2017-05-04;4;0;37,70;37,70
2017-05-04;5;0;37,64;37,64
2017-05-04;6;0;38,70;38,70
2017-05-04;7;0;43,61;43,61
2017-05-04;8;0;50,28;50,28
2017-05-04;9;0;53,34;53,34
2017-05-04;10;0;52,91;52,91
2017-05-04;11;0;51,54;51,54
2017-05-04;12;0;51,23;51,23
2017-05-04;13;0;51,42;51,42
2017-05-04;14;0;51,04;51,04
2017-05-04;15;0;50,08;50,08
2017-05-04;16;0;49,54;49,54
2017-05-04;17;0;49,54;49,54
2017-05-04;18;0;50,84;50,84
2017-05-04;19;0;51,00;51,00
2017-05-04;20;0;51,23;51,23
2017-05-04;21;0;52,08;52,08
2017-05-04;22;0;53,40;53,40
2017-05-04;23;0;52,08;52,08
2017-05-04;24;0;49,54;49,54
2017-05-04;1;1;48,64;48,64
2017-05-04;2;1;42,25;42,25
2017-05-04;3;1;43,16;43,16
2017-05-04;4;1;38,00;38,00
2017-05-04;5;1;38,64;38,64
2017-05-04;6;1;39,68;39,68
2017-05-04;7;1;43,61;43,61
2017-05-04;8;1;51,28;51,28
2017-05-04;9;1;54,54;54,54
2017-05-04;10;1;53,91;53,91
2017-05-04;11;1;51,54;51,54
2017-05-04;12;1;52,25;52,25
2017-05-04;13;1;52,42;52,42
2017-05-04;14;1;52,06;52,06
2017-05-04;15;1;51,08;51,08
2017-05-04;16;1;51,04;51,04
2017-05-04;17;1;51,54;51,54
2017-05-04;18;1;52,00;52,00
2017-05-04;19;1;52,00;52,00
2017-05-04;20;1;51,68;51,68
2017-05-04;21;1;52,10;52,10
2017-05-04;22;1;53,42;53,42
2017-05-04;23;1;52,08;52,08
2017-05-04;24;1;49,54;49,54
2017-05-04;1;2;43,78;43,78
2017-05-04;2;2;40,12;40,12
2017-05-04;3;2;41,94;41,94
2017-05-04;4;2;40,70;40,70
2017-05-04;5;2;42,75;42,75
2017-05-04;6;2;42,75;42,75
2017-05-04;7;2;44,10;44,10
2017-05-04;8;2;52,27;52,27
2017-05-04;9;2;54,84;54,84
2017-05-04;10;2;53,75;53,75
2017-05-04;11;2;52,02;52,02
2017-05-04;12;2;52,35;52,35
2017-05-04;13;2;52,42;52,42
2017-05-04;14;2;52,04;52,04
2017-05-04;15;2;50,58;50,58
2017-05-04;16;2;50,06;50,06
2017-05-04;17;2;50,04;50,04
2017-05-04;18;2;50,84;50,84
2017-05-04;19;2;51,02;51,02
2017-05-04;20;2;50,89;50,89
2017-05-04;21;2;52,08;52,08
2017-05-04;22;2;53,40;53,40
2017-05-04;23;2;50,33;50,33
2017-05-04;24;2;47,56;47,56
2017-05-04;5;3;41,40;41,40
2017-05-04;6;3;42,74;42,74
2017-05-04;7;3;42,25;42,25
2017-05-04;8;3;49,78;49,78
2017-05-04;9;3;52,34;52,34
2017-05-04;10;3;53,52;53,52
2017-05-04;11;3;52,00;52,00
2017-05-04;12;3;52,42;52,42
2017-05-04;13;3;51,42;51,42
2017-05-04;14;3;51,54;51,54
2017-05-04;15;3;51,08;51,08
2017-05-04;16;3;50,04;50,04
2017-05-04;17;3;52,00;52,00
2017-05-04;18;3;50,84;50,84
2017-05-04;19;3;52,02;52,02
2017-05-04;20;3;52,21;52,21
2017-05-04;21;3;52,08;52,08
2017-05-04;22;3;52,40;52,40
2017-05-04;23;3;50,80;50,80
2017-05-04;24;3;46,30;46,30
2017-05-04;8;4;49,30;49,30
2017-05-04;9;4;52,00;52,00
2017-05-04;10;4;52,91;52,91
2017-05-04;11;4;52,42;52,42
2017-05-04;12;4;52,72;52,72
2017-05-04;13;4;52,89;52,89
2017-05-04;14;4;52,89;52,89
2017-05-04;15;4;52,08;52,08
2017-05-04;16;4;52,42;52,42
2017-05-04;17;4;52,42;52,42
2017-05-04;18;4;52,89;52,89
2017-05-04;19;4;52,89;52,89
2017-05-04;20;4;52,42;52,42
2017-05-04;21;4;52,89;52,89
2017-05-04;22;4;52,40;52,40
2017-05-04;23;4;51,58;51,58
2017-05-04;24;4;49,30;49,30
2017-05-04;12;5;55,10;55,10
2017-05-04;13;5;54,02;54,02
2017-05-04;14;5;55,00;55,00
2017-05-04;15;5;53,02;53,02
2017-05-04;16;5;52,00;52,00
2017-05-04;17;5;51,54;51,54
2017-05-04;18;5;51,60;51,60
2017-05-04;19;5;52,38;52,38
2017-05-04;20;5;50,80;50,80
2017-05-04;21;5;52,06;52,06
2017-05-04;22;5;52,09;52,09
2017-05-04;23;5;52,06;52,06
2017-05-04;24;5;49,05;49,05
2017-05-04;16;6;55,00;55,00
2017-05-04;17;6;55,96;55,96
2017-05-04;18;6;54,02;54,02
2017-05-04;19;6;54,02;54,02
2017-05-04;20;6;53,52;53,52
2017-05-04;21;6;53,07;53,07
2017-05-04;22;6;54,39;54,39
2017-05-04;23;6;50,52;50,52
2017-05-04;24;6;45,54;45,54
2017-05-04;22;7;54,45;54,45
2017-05-04;23;7;52,60;52,60
2017-05-04;24;7;49,76;49,76
2017-05-05;1;0;45,40;45,40
2017-05-05;2;0;41,19;41,19
2017-05-05;3;0;38,14;38,14
2017-05-05;4;0;36,89;36,89
2017-05-05;5;0;36,45;36,45
2017-05-05;6;0;36,47;36,47
2017-05-05;7;0;41,06;41,06
2017-05-05;8;0;50,73;50,73
2017-05-05;9;0;52,07;52,07
2017-05-05;10;0;52,15;52,15
2017-05-05;11;0;52,07;52,07
2017-05-05;12;0;51,04;51,04
2017-05-05;13;0;49,54;49,54
2017-05-05;14;0;43,40;43,40
2017-05-05;15;0;38,17;38,17
2017-05-05;16;0;36,89;36,89
2017-05-05;17;0;36,45;36,45
2017-05-05;18;0;37,67;37,67
2017-05-05;19;0;40,33;40,33
2017-05-05;20;0;42,09;42,09
2017-05-05;21;0;41,19;41,19
2017-05-05;22;0;50,20;50,20
2017-05-05;23;0;47,53;47,53
2017-05-05;24;0;41,19;41,19
2017-05-05;1;1;45,28;45,28
2017-05-05;2;1;41,19;41,19
2017-05-05;3;1;36,45;36,45
2017-05-05;4;1;36,45;36,45
2017-05-05;5;1;36,20;36,20
2017-05-05;6;1;36,97;36,97
2017-05-05;7;1;40,61;40,61
2017-05-05;8;1;49,73;49,73
2017-05-05;9;1;50,56;50,56
2017-05-05;10;1;50,39;50,39
2017-05-05;11;1;50,39;50,39
2017-05-05;12;1;49,61;49,61
2017-05-05;13;1;49,21;49,21
2017-05-05;14;1;43,40;43,40
2017-05-05;15;1;38,17;38,17
2017-05-05;16;1;36,89;36,89
2017-05-05;17;1;36,45;36,45
2017-05-05;18;1;36,16;36,16
2017-05-05;19;1;39,33;39,33
2017-05-05;20;1;42,09;42,09
2017-05-05;21;1;41,01;41,01
2017-05-05;22;1;47,70;47,70
2017-05-05;23;1;45,13;45,13
2017-05-05;24;1;40,37;40,37
2017-05-05;1;2;46,66;46,66
2017-05-05;2;2;43,00;43,00
2017-05-05;3;2;37,05;37,05
2017-05-05;4;2;36,39;36,39
2017-05-05;5;2;36,20;36,20
2017-05-05;6;2;36,47;36,47
2017-05-05;7;2;40,06;40,06
2017-05-05;8;2;48,73;48,73
2017-05-05;9;2;49,35;49,35
2017-05-05;10;2;47,89;47,89
2017-05-05;11;2;47,89;47,89
2017-05-05;12;2;47,73;47,73
2017-05-05;13;2;47,10;47,10
2017-05-05;14;2;41,94;41,94
2017-05-05;15;2;39,01;39,01
2017-05-05;16;2;39,87;39,87
2017-05-05;17;2;41,45;41,45
2017-05-05;18;2;39,67;39,67
2017-05-05;19;2;41,78;41,78
2017-05-05;20;2;42,84;42,84
2017-05-05;21;2;41,94;41,94
2017-05-05;22;2;48,20;48,20
2017-05-05;23;2;45,63;45,63
2017-05-05;24;2;41,37;41,37
2017-05-05;5;3;33,86;33,86
2017-05-05;6;3;34,47;34,47
2017-05-05;7;3;38,64;38,64
2017-05-05;8;3;48,05;48,05
2017-05-05;9;3;50,06;50,06
2017-05-05;10;3;49,86;49,86
2017-05-05;11;3;49,54;49,54
2017-05-05;12;3;48,90;48,90
2017-05-05;13;3;49,54;49,54
2017-05-05;14;3;44,40;44,40
2017-05-05;15;3;42,17;42,17
2017-05-05;16;3;41,88;41,88
2017-05-05;17;3;41,44;41,44
2017-05-05;18;3;40,40;40,40
2017-05-05;19;3;42,65;42,65
2017-05-05;20;3;44,43;44,43
2017-05-05;21;3;42,67;42,67
2017-05-05;22;3;48,09;48,09
2017-05-05;23;3;45,33;45,33
2017-05-05;24;3;42,50;42,50
2017-05-05;8;4;45,73;45,73
2017-05-05;9;4;47,13;47,13
2017-05-05;10;4;47,91;47,91
2017-05-05;11;4;47,10;47,10
2017-05-05;12;4;47,10;47,10
2017-05-05;13;4;46,54;46,54
2017-05-05;14;4;42,13;42,13
2017-05-05;15;4;38,56;38,56
2017-05-05;16;4;36,89;36,89
2017-05-05;17;4;36,45;36,45
2017-05-05;18;4;37,17;37,17
2017-05-05;19;4;39,33;39,33
2017-05-05;20;4;41,13;41,13
2017-05-05;21;4;40,00;40,00
2017-05-05;22;4;45,20;45,20
2017-05-05;23;4;42,53;42,53
2017-05-05;24;4;37,10;37,10
2017-05-05;12;5;49,00;49,00
2017-05-05;13;5;46,00;46,00
2017-05-05;14;5;42,00;42,00
2017-05-05;15;5;38,10;38,10
2017-05-05;16;5;36,89;36,89
2017-05-05;17;5;35,65;35,65
2017-05-05;18;5;38,00;38,00
2017-05-05;19;5;40,10;40,10
2017-05-05;20;5;41,20;41,20
2017-05-05;21;5;41,00;41,00
2017-05-05;22;5;45,20;45,20
2017-05-05;23;5;42,53;42,53
2017-05-05;24;5;35,79;35,79
2017-05-05;16;6;40,50;40,50
2017-05-05;17;6;40,00;40,00
2017-05-05;18;6;41,69;41,69
2017-05-05;19;6;42,32;42,32
2017-05-05;20;6;44,08;44,08
2017-05-05;21;6;42,80;42,80
2017-05-05;22;6;47,73;47,73
2017-05-05;23;6;44,43;44,43
2017-05-05;24;6;42,18;42,18
2017-05-05;22;7;41,00;41,00
2017-05-05;23;7;36,56;36,56
2017-05-05;24;7;35,19;35,19
2017-05-06;1;0;37,68;37,68
2017-05-06;2;0;36,45;36,45
2017-05-06;3;0;35,46;35,46
2017-05-06;4;0;35,46;35,46
2017-05-06;5;0;34,73;34,73
2017-05-06;6;0;35,33;35,33
2017-05-06;7;0;35,83;35,83
2017-05-06;8;0;36,40;36,40
2017-05-06;9;0;36,47;36,47
2017-05-06;10;0;36,67;36,67
2017-05-06;11;0;36,68;36,68
2017-05-06;12;0;36,88;36,88
2017-05-06;13;0;37,68;37,68
2017-05-06;14;0;38,60;38,60
2017-05-06;15;0;41,50;41,50
2017-05-06;16;0;37,73;37,73
2017-05-06;17;0;37,56;37,56
2017-05-06;18;0;38,02;38,02
2017-05-06;19;0;47,51;47,51
2017-05-06;20;0;50,10;50,10
2017-05-06;21;0;54,24;54,24
2017-05-06;22;0;57,15;57,15
2017-05-06;23;0;56,63;56,63
2017-05-06;24;0;56,00;56,00
2017-05-06;1;1;36,58;36,58
2017-05-06;2;1;35,83;35,83
2017-05-06;3;1;35,33;35,33
2017-05-06;4;1;34,52;34,52
2017-05-06;5;1;34,51;34,51
2017-05-06;6;1;34,51;34,51
2017-05-06;7;1;35,58;35,58
2017-05-06;8;1;35,83;35,83
2017-05-06;9;1;36,40;36,40
2017-05-06;10;1;37,67;37,67
2017-05-06;11;1;38,10;38,10
2017-05-06;12;1;37,70;37,70
2017-05-06;13;1;38,10;38,10
2017-05-06;14;1;41,00;41,00
2017-05-06;15;1;41,60;41,60
2017-05-06;16;1;37,73;37,73
2017-05-06;17;1;38,10;38,10
2017-05-06;18;1;39,02;39,02
2017-05-06;19;1;47,51;47,51
2017-05-06;20;1;49,10;49,10
2017-05-06;21;1;53,11;53,11
2017-05-06;22;1;56,00;56,00
2017-05-06;23;1;55,86;55,86
2017-05-06;24;1;54,25;54,25
2017-05-06;1;2;42,90;42,90
2017-05-06;2;2;45,00;45,00
2017-05-06;3;2;45,00;45,00
2017-05-06;4;2;42,78;42,78
2017-05-06;5;2;41,43;41,43
2017-05-06;6;2;41,43;41,43
2017-05-06;7;2;43,00;43,00
2017-05-06;8;2;42,78;42,78
2017-05-06;9;2;43,00;43,00
2017-05-06;10;2;47,67;47,67
2017-05-06;11;2;46,50;46,50
2017-05-06;12;2;45,00;45,00
2017-05-06;13;2;45,00;45,00
2017-05-06;14;2;45,00;45,00
2017-05-06;15;2;44,00;44,00
2017-05-06;16;2;37,73;37,73
2017-05-06;17;2;41,56;41,56
2017-05-06;18;2;41,00;41,00
2017-05-06;19;2;48,51;48,51
2017-05-06;20;2;50,10;50,10
2017-05-06;21;2;54,54;54,54
2017-05-06;22;2;56,94;56,94
2017-05-06;23;2;57,00;57,00
2017-05-06;24;2;56,00;56,00
2017-05-06;5;3;43,25;43,25
2017-05-06;6;3;43,25;43,25
2017-05-06;7;3;44,33;44,33
2017-05-06;8;3;38,95;38,95
2017-05-06;9;3;37,91;37,91
2017-05-06;10;3;37,91;37,91
2017-05-06;11;3;40,20;40,20
2017-05-06;12;3;37,96;37,96
2017-05-06;13;3;40,68;40,68
2017-05-06;14;3;41,46;41,46
2017-05-06;15;3;42,52;42,52
2017-05-06;16;3;37,96;37,96
2017-05-06;17;3;37,56;37,56
2017-05-06;18;3;40,01;40,01
2017-05-06;19;3;46,81;46,81
2017-05-06;20;3;50,10;50,10
2017-05-06;21;3;54,54;54,54
2017-05-06;22;3;57,61;57,61
2017-05-06;23;3;57,63;57,63
2017-05-06;24;3;57,00;57,00
2017-05-06;8;4;42,44;42,44
2017-05-06;9;4;42,47;42,47
2017-05-06;10;4;43,67;43,67
2017-05-06;11;4;42,10;42,10
2017-05-06;12;4;37,55;37,55
2017-05-06;13;4;38,10;38,10
2017-05-06;14;4;38,60;38,60
2017-05-06;15;4;40,62;40,62
2017-05-06;16;4;37,03;37,03
2017-05-06;17;4;37,28;37,28
2017-05-06;18;4;38,02;38,02
2017-05-06;19;4;44,53;44,53
2017-05-06;20;4;49,52;49,52
2017-05-06;21;4;54,24;54,24
2017-05-06;22;4;57,75;57,75
2017-05-06;23;4;58,04;58,04
2017-05-06;24;4;57,41;57,41
2017-05-06;12;5;41,86;41,86
2017-05-06;13;5;43,00;43,00
2017-05-06;14;5;43,00;43,00
2017-05-06;15;5;42,10;42,10
2017-05-06;16;5;37,73;37,73
2017-05-06;17;5;38,59;38,59
2017-05-06;18;5;38,02;38,02
2017-05-06;19;5;37,89;37,89
2017-05-06;20;5;49,85;49,85
2017-05-06;21;5;54,24;54,24
2017-05-06;22;5;57,15;57,15
2017-05-06;23;5;57,41;57,41
2017-05-06;24;5;57,00;57,00
2017-05-06;16;6;43,67;43,67
2017-05-06;17;6;43,26;43,26
2017-05-06;18;6;44,33;44,33
2017-05-06;19;6;37,51;37,51
2017-05-06;20;6;50,10;50,10
2017-05-06;21;6;52,24;52,24
2017-05-06;22;6;57,16;57,16
2017-05-06;23;6;57,66;57,66
2017-05-06;24;6;57,41;57,41
2017-05-06;22;7;58,04;58,04
2017-05-06;23;7;58,04;58,04
2017-05-06;24;7;56,01;56,01
2017-05-07;1;0;54,24;54,24
2017-05-07;2;0;51,50;51,50
2017-05-07;3;0;49,69;49,69
2017-05-07;4;0;49,37;49,37
2017-05-07;5;0;49,12;49,12
2017-05-07;6;0;48,87;48,87
2017-05-07;7;0;49,12;49,12
2017-05-07;8;0;47,05;47,05
2017-05-07;9;0;43,97;43,97
2017-05-07;10;0;46,50;46,50
2017-05-07;11;0;46,30;46,30
2017-05-07;12;0;47,00;47,00
2017-05-07;13;0;44,00;44,00
2017-05-07;14;0;46,00;46,00
2017-05-07;15;0;43,00;43,00
2017-05-07;16;0;39,19;39,19
2017-05-07;17;0;38,29;38,29
2017-05-07;18;0;38,04;38,04
2017-05-07;19;0;37,94;37,94
2017-05-07;20;0;38,74;38,74
2017-05-07;21;0;42,97;42,97
2017-05-07;22;0;50,54;50,54
2017-05-07;23;0;50,54;50,54
2017-05-07;24;0;48,69;48,69
2017-05-07;1;1;55,50;55,50
2017-05-07;2;1;51,49;51,49
2017-05-07;3;1;48,20;48,20
2017-05-07;4;1;48,37;48,37
2017-05-07;5;1;48,00;48,00
2017-05-07;6;1;48,77;48,77
2017-05-07;7;1;48,63;48,63
2017-05-07;8;1;46,95;46,95
2017-05-07;9;1;42,97;42,97
2017-05-07;10;1;46,45;46,45
2017-05-07;11;1;46,63;46,63
2017-05-07;12;1;47,00;47,00
2017-05-07;13;1;44,50;44,50
2017-05-07;14;1;46,00;46,00
2017-05-07;15;1;43,33;43,33
2017-05-07;16;1;42,19;42,19
2017-05-07;17;1;41,91;41,91
2017-05-07;18;1;41,25;41,25
2017-05-07;19;1;41,25;41,25
2017-05-07;20;1;42,45;42,45
2017-05-07;21;1;44,97;44,97
2017-05-07;22;1;53,15;53,15
2017-05-07;23;1;51,52;51,52
2017-05-07;24;1;51,57;51,57
2017-05-07;1;2;55,00;55,00
2017-05-07;2;2;50,25;50,25
2017-05-07;3;2;47,73;47,73
2017-05-07;4;2;47,73;47,73
2017-05-07;5;2;47,00;47,00
2017-05-07;6;2;47,73;47,73
2017-05-07;7;2;48,14;48,14
2017-05-07;8;2;46,05;46,05
2017-05-07;9;2;45,20;45,20
2017-05-07;10;2;45,50;45,50
2017-05-07;11;2;46,30;46,30
2017-05-07;12;2;45,70;45,70
2017-05-07;13;2;44,00;44,00
2017-05-07;14;2;45,80;45,80
2017-05-07;15;2;43,50;43,50
2017-05-07;16;2;41,10;41,10
2017-05-07;17;2;39,10;39,10
2017-05-07;18;2;41,24;41,24
2017-05-07;19;2;41,64;41,64
2017-05-07;20;2;42,00;42,00
2017-05-07;21;2;46,00;46,00
2017-05-07;22;2;53,78;53,78
2017-05-07;23;2;53,71;53,71
2017-05-07;24;2;51,69;51,69
2017-05-07;5;3;47,77;47,77
2017-05-07;6;3;47,52;47,52
2017-05-07;7;3;47,50;47,50
2017-05-07;8;3;42,55;42,55
2017-05-07;9;3;41,97;41,97
2017-05-07;10;3;39,53;39,53
2017-05-07;11;3;40,30;40,30
2017-05-07;12;3;42,20;42,20
2017-05-07;13;3;41,39;41,39
2017-05-07;14;3;43,39;43,39
2017-05-07;15;3;42,02;42,02
2017-05-07;16;3;39,69;39,69
2017-05-07;17;3;38,50;38,50
2017-05-07;18;3;39,04;39,04
2017-05-07;19;3;41,14;41,14
2017-05-07;20;3;40,50;40,50
2017-05-07;21;3;42,97;42,97
2017-05-07;22;3;53,27;53,27
2017-05-07;23;3;51,54;51,54
2017-05-07;24;3;48,69;48,69
2017-05-07;8;4;38,94;38,94
2017-05-07;9;4;38,97;38,97
2017-05-07;10;4;38,94;38,94
2017-05-07;11;4;39,19;39,19
2017-05-07;12;4;45,11;45,11
2017-05-07;13;4;41,75;41,75
2017-05-07;14;4;43,90;43,90
2017-05-07;15;4;41,52;41,52
2017-05-07;16;4;39,69;39,69
2017-05-07;17;4;40,29;40,29
2017-05-07;18;4;40,04;40,04
2017-05-07;19;4;40,94;40,94
2017-05-07;20;4;40,00;40,00
2017-05-07;21;4;42,97;42,97
2017-05-07;22;4;52,01;52,01
2017-05-07;23;4;50,56;50,56
2017-05-07;24;4;47,80;47,80
2017-05-07;12;5;39,69;39,69
2017-05-07;13;5;39,69;39,69
2017-05-07;14;5;39,69;39,69
2017-05-07;15;5;39,69;39,69
2017-05-07;16;5;39,19;39,19
2017-05-07;17;5;38,19;38,19
2017-05-07;18;5;38,04;38,04
2017-05-07;19;5;37,96;37,96
2017-05-07;20;5;39,69;39,69
2017-05-07;21;5;41,97;41,97
2017-05-07;22;5;50,54;50,54
2017-05-07;23;5;50,54;50,54
2017-05-07;24;5;47,69;47,69
2017-05-07;16;6;38,69;38,69
2017-05-07;17;6;36,49;36,49
2017-05-07;18;6;37,05;37,05
2017-05-07;19;6;36,95;36,95
2017-05-07;20;6;39,19;39,19
2017-05-07;21;6;39,97;39,97
2017-05-07;22;6;50,56;50,56
2017-05-07;23;6;50,56;50,56
2017-05-07;24;6;49,68;49,68
2017-05-07;22;7;47,73;47,73
2017-05-07;23;7;47,73;47,73
2017-05-07;24;7;47,73;47,73
2017-05-08;1;0;48,72;48,72
2017-05-08;2;0;39,69;39,69
2017-05-08;3;0;38,00;38,00
2017-05-08;4;0;37,92;37,92
2017-05-08;5;0;37,92;37,92
2017-05-08;6;0;38,69;38,69
2017-05-08;7;0;43,34;43,34
2017-05-08;8;0;49,89;49,89
2017-05-08;9;0;51,22;51,22
2017-05-08;10;0;51,89;51,89
2017-05-08;11;0;51,89;51,89
2017-05-08;12;0;51,89;51,89
2017-05-08;13;0;52,15;52,15
2017-05-08;14;0;51,93;51,93
2017-05-08;15;0;51,80;51,80
2017-05-08;16;0;51,19;51,19
2017-05-08;17;0;51,04;51,04
2017-05-08;18;0;51,04;51,04
2017-05-08;19;0;50,09;50,09
2017-05-08;20;0;50,54;50,54
2017-05-08;21;0;52,71;52,71
2017-05-08;22;0;56,42;56,42
2017-05-08;23;0;54,53;54,53
2017-05-08;24;0;51,89;51,89
2017-05-08;1;1;44,00;44,00
2017-05-08;2;1;39,69;39,69
2017-05-08;3;1;40,22;40,22
2017-05-08;4;1;40,14;40,14
2017-05-08;5;1;37,92;37,92
2017-05-08;6;1;40,00;40,00
2017-05-08;7;1;43,86;43,86
2017-05-08;8;1;51,89;51,89
2017-05-08;9;1;54,54;54,54
2017-05-08;10;1;55,53;55,53
2017-05-08;11;1;55,00;55,00
2017-05-08;12;1;54,54;54,54
2017-05-08;13;1;54,54;54,54
2017-05-08;14;1;54,54;54,54
2017-05-08;15;1;54,54;54,54
2017-05-08;16;1;54,07;54,07
2017-05-08;17;1;53,34;53,34
2017-05-08;18;1;53,15;53,15
2017-05-08;19;1;51,09;51,09
2017-05-08;20;1;51,55;51,55
2017-05-08;21;1;54,07;54,07
2017-05-08;22;1;57,15;57,15
2017-05-08;23;1;55,53;55,53
2017-05-08;24;1;53,00;53,00
2017-05-08;1;2;39,69;39,69
2017-05-08;2;2;39,70;39,70
2017-05-08;3;2;38,01;38,01
2017-05-08;4;2;37,92;37,92
2017-05-08;5;2;37,19;37,19
2017-05-08;6;2;38,69;38,69
2017-05-08;7;2;42,49;42,49
